period_init,duration,decline_gdp,decline_industry,decline_android,decline_ios,gdp_pc_init,industria_init,android_init,ios_init
2009-04-01,4,-0.09834845291327099,0.09482791834308446,7,-0.4823727325921592,0.0014759463731768233,13626525,0.043333333333333335,45.57333333333333
2015-04-01,7,-0.22753298903909336,0.11177170261241387,0.24907937806873992,-0.19946380697050958,0.0016813753636053274,13178425,65.17333333333333,12.433333333333335
2018-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01,3,-0.1327618004341673,0.01329159094663801,8.75,-0.2764019811471481,2.2713114839528997e-5,7566250,0.06666666666666667,62.589999999999996
2014-07-01,1,-0.019381796136277885,0.0037994934008798165,0.08188916396876778,-0.0638953040800615,0.0013942150761458022,9263735,70.01333333333334,12.99
2009-01-01,3,-0.13147048601610756,-0.0017222625090644872,124.63636363636363,0.03409871455205593,0.011560634520892739,57918000,0.03666666666666667,67.94
2009-01-01,3,-0.17074024457414705,-0.05654714894961299,24.857142857142858,-0.12465430016863399,0.007540880269150141,13295100,0.023333333333333334,49.416666666666664
2010-04-01,14,-0.9383266970721174,-0.0010957819536751012,67.06048387096773,-0.2843789607097593,0.0078759590956129,12251525,0.8266666666666667,42.080000000000005
2016-01-01,1,-0.006167587023370835,0.007939292920431607,0.002876153681047322,0.006603384234419973,0.006141984694393473,12538900,77.65,16.153333333333336
2009-01-01,5,-0.3385692001521905,0.06417673079473452,25.76470588235294,0.07936381074168763,0.026890282401902024,4675020,0.05666666666666667,41.70666666666667
2010-10-01,1,-0.028437347403762914,0.00921338261211413,0.33353317346123057,0.08253323485967523,0.02832924328993614,5068442.5,16.680000000000003,36.10666666666666
2012-01-01,4,-0.08159694337711665,-0.050354531465296115,0.5100502512562812,-0.28486006145668963,0.025852657123968014,4971350,38.473333333333336,40.13666666666666
2014-01-01,1,-0.006236534409176819,-0.002560323668844622,0.030258264989047934,-0.026007625272331136,0.025516657252714625,4461350,65.43666666666667,24.48
2009-01-01,3,-0.12437445699921068,0.15510449720976038,7.599999999999998,0.16866585067319462,2.374711752961402,16450200,0.05000000000000001,40.85
2016-10-01,2,-0.030238380664855846,0.020320136362799612,0.014860353391417558,-0.04792079207920785,3.052061428882635,23085475,81.87333333333333,16.833333333333332
2009-01-01,4,-0.13291420779095486,0.045706922150320795,110.375,0.053092026178709784,0.2045806347369344,5354550,0.02666666666666667,49.913333333333334
2010-07-01,3,-0.06699690168903305,0.014321300091657774,0.74884174591563,-0.012197375716133774,0.19020113052047924,5662370,13.670000000000002,54.10999999999999
2009-01-01,4,-0.224583727201225,-0.06041986162653212,102.52941176470588,0.016504899892155755,0.12138294812977626,6833680,0.05666666666666667,71.08999999999999
2012-10-01,1,-0.004216147684631633,-0.009216094716413381,-0.07966497857421118,0.04599050312116493,0.1300004433706857,7096552.5,34.22666666666667,62.47666666666666
2009-01-01,4,-0.13090237696574292,-0.024381145502544332,13.983333333333334,-0.5309241826095759,0.003110287074816774,10454800,0.19999999999999998,32.93
2009-01-01,4,-0.3421693189753796,0.010240711469977626,32.1,-0.18344620015048907,0.00610081439984336,2100440,0.06666666666666667,22.150000000000002
2011-10-01,7,-0.15826123247492063,0.03687459444018959,0.4287170426746396,-0.06997227206002299,0.006497826662255569,2223007.5,49.053333333333335,20.436666666666667
2009-01-01,3,-0.10591663854534183,2.2774642516298904e-4,70.99999999999999,0.16914285714285726,0.15100776648506167,9912340,0.013333333333333334,2.9166666666666665
2012-07-01,1,-0.009161628704112523,0.0016587035444393106,0.10293568387241359,-0.024047186932849463,0.17265574825524974,9168305,44.623333333333335,7.346666666666667
2014-07-01,1,-0.0399843744563384,-0.005116579750754524,0.028403525954946218,-0.03869271224643134,0.1756344786110046,9250320,71.47,8.873333333333333
2009-01-01,3,-0.07397352416389236,0.05951909932406663,16.125,-0.35767332901360704,0.00533828486136595,422083,0.05333333333333334,66.87666666666667
2009-01-01,1,-0.050019614242216015,0.021887030475055358,-0.84375,0.029798260225800455,0.037666128420901245,65952300,0.10666666666666667,18.01
2009-01-01,2,-0.1473208400666648,0.0474907122217636,13.25,-0.16249041165942224,0.09423708357330188,12597200,0.09333333333333334,78.22000000000001
2019-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-01,1,-0.06657557375333667,0.026331909072802695,0.7368421052631575,-0.04327895375488744,0.07198043675848989,1995772.5,0.06333333333333334,24.723333333333333
2009-01-01,3,-0.22942246496341934,0.03026560290738156,21.428571428571427,-0.1418964357767316,0.009889753078470481,90032900,0.04666666666666667,54.52333333333333
2011-10-01,12,-0.2555868869460509,-0.0893134716195566,1.431279620853081,-0.37515330784214707,0.010545648017846996,96901675,26.726666666666663,46.20333333333334
2009-01-01,6,-0.47246055016831856,0.00843648352295312,86.68571428571428,-0.041165925237368284,2.005699279039161,339715,0.11666666666666665,50.20333333333334
2009-01-01,5,-0.66029645024721,0.001399982635874375,50.12499999999999,-0.4553609937030967,0.003103785755961497,2303600,0.02666666666666667,38.64333333333333
2009-01-01,3,-0.19917194432030594,-0.007377933948831017,4.857142857142858,-0.430479249429465,0.12452374465871437,13062600,0.37333333333333335,39.43666666666667
2012-04-01,3,-0.01993313647575934,0.01090909090909098,0.3170611439842208,-0.19236100415832436,0.14005742896255285,13571250,47.32,21.643333333333334
2009-01-01,3,-0.04566086854714335,0.07504802438527469,9,-0.2558991981672393,0.042698060396360454,75586600,0.006666666666666667,14.549999999999999
2009-01-01,7,-0.3080896293151154,-0.05756972111553782,653.5714285714284,0.0709153389565762,0.007676306815414152,25100000,0.023333333333333334,21.34
2009-01-01,1,-0.0465714600058722,0.014720237275833048,-0.5,0.06731558141269489,8.670530790669556,47944200,0.04,89.38
2009-01-01,3,-0.6375281812203157,-0.013841668062057222,10.333333333333332,0.7994902293967714,0.016556856218113772,54942800,0.01,3.9233333333333333
2012-07-01,4,-0.049819138217978676,0.014995587118491027,0.7551050827246981,0.5926319518243011,0.023979215043822652,60901250,22.363333333333333,9.409999999999998
2014-01-01,7,-0.6281621392842496,-0.056428620472059876,0.29361559139784954,-0.06941357497008027,0.018777142125087517,61170200,49.6,19.496666666666666
2009-01-01,2,-0.18377201808932764,0.036297350685568164,1.614035087719298,0.03255077056027633,0.017777883848722646,6884800,0.38000000000000006,46.28666666666667
2009-01-01,3,-0.2912855180866236,0.06572867682364514,20.8,-0.3712951985773564,0.005615780435313517,52482800,0.016666666666666666,44.98666666666667
2012-04-01,3,-0.0955794478808869,0.034960243032015725,0.1568603440886549,-0.34908866234167446,0.0068463308798376935,65086075,54.44333333333333,10.790000000000001
2013-10-01,5,-0.1687574258054898,-0.014721738392705297,0.2324779177337586,-0.2326485285952249,0.006541943001433863,62766025,63.776666666666664,6.003333333333333
2016-01-01,4,-0.12844641572621462,-0.02860021531768775,0.08771639879353788,0.01082837033026518,0.006066880180110203,63719800,80.67666666666668,6.156666666666667
2018-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01,2,-0.12556433070198114,0.016084652489978923,27.14285714285714,-0.08271396653139396,0.01203092995259386,11775200,0.04666666666666667,73.10333333333334
2012-10-01,1,-0.0034090292229418395,3.6541545707313716e-5,-0.003573064590013608,-0.05962886062808204,0.013377700513875443,12314750,36.38333333333333,51.373333333333335
2009-01-01,3,-0.2773365282708803,0.01394742421030326,19.07692307692308,-0.17122768318742654,0.8970712686711318,11792500,0.043333333333333335,48.35666666666666
2012-04-01,3,-0.03388916156007666,7.05829025329896e-4,0.1817442442442443,-0.02085020242914959,1.00225915101785,11582125,53.279999999999994,16.466666666666665
2009-01-01,2,-0.043787499328878265,0.027491959126746845,8.562500000000002,-0.10461303017052903,4.862420676343331,42159600,0.05333333333333332,60.98666666666666
2017-01-01,4,-0.02056505261096153,0.03686917389906785,-0.002674522268305224,-0.03637018365142253,5.809207669823084,62220000,85.99666666666667,9.256666666666668
2009-01-01,2,-0.10918123892553622,0.026894408611336518,0.5,0.8521939953810622,8.65332894613754,5618640,0.006666666666666667,2.8866666666666667
2012-01-01,1,-0.07281244057580505,0.009552968191118172,0.389456609894566,0.018336607727570398,9.772803131957131,6793700,20.55,5.09
2015-10-01,1,-0.011320362747976986,0.0025930041097173007,0.06198556122683585,0.06662770309760369,11.283958772795375,7470100,72.49000000000001,5.703333333333333
2018-07-01,3,-0.09927943534215,-2.340123391930682e-5,0.01607499287140013,-0.1269446172993155,11.05085594201684,7439690,93.52,5.3566666666666665
2009-01-01,2,-0.2915470314219162,-0.008044014297638125,13,-0.3294000991571642,0.0049323104963782255,62779600,0.006666666666666667,33.61666666666667
2018-10-01,3,-0.12220454482483145,0.006633452100230475,0.016708403464838373,-0.03537284894837478,0.008851577102084765,80622675,81.19666666666667,17.433333333333334
2009-01-01,3,-0.12175453497938449,0.026407152122491562,32.63636363636364,-0.1291487014940339,0.0061505935427065474,11795100,0.03666666666666667,33.24333333333333
2011-04-01,8,-0.21749967630002853,-0.021520234498603852,1.5160493827160493,0.15279607232666725,0.006377203932105604,12230350,20.25,27.83666666666667
2009-01-01,3,-0.21644557466067837,-0.11857142857142855,5.550632911392404,-0.10150247149219405,0.011120454346876057,105000000,0.5266666666666667,68.11
2012-07-01,2,-0.02238973863957483,0.03967074425517314,0.15629854778790953,-0.0994891332582909,0.012736308426636749,96217000,49.35,38.49666666666667
2009-01-01,3,-0.23421461342279137,0.05829098244363107,29.33333333333333,-0.487301459324357,0.003776139350910366,5497720,0.01,41.343333333333334
2009-01-01,4,-0.23517258712673872,-6.440641938569858e-4,11.46153846153846,0.10886506122927275,0.013359789233762985,4704500,0.13,56.89000000000001
2011-10-01,1,-0.003425596295069333,0.005380653809846869,0.08416747389947243,-0.00908936938971372,0.013323869472866215,4986847.5,30.97,59.04333333333333
2013-01-01,1,-0.014906569133068537,0.0016303713128407171,-0.007892057026476662,0.006163328197226425,0.013333248004556807,4880790,39.28,54.083333333333336
2009-01-01,4,-0.16815035038752502,-0.048141346965109966,3.395904436860068,0.014351929413078501,0.014087006937771023,20149000,0.9766666666666667,59.69
2011-10-01,6,-0.05097658941757466,-0.012880427144490447,0.17371528886051713,0.0010735757228743648,0.014816625998939634,19745075,41.77333333333333,46.57333333333333
2009-01-01,4,-0.16299007652460418,0.05784939658585331,17.080000000000002,-0.26262986049272774,0.005978137995987272,977521,0.08333333333333333,56.15
2011-07-01,13,-0.6061083943674639,0.00917397860010527,1.4524653929756322,-0.3971398897499402,0.006098191084532132,1100940,29.136666666666667,41.723333333333336
2009-01-01,3,-0.6062979765027041,-0.010660082636299473,16.625,-0.32504905166775666,0.0029770238437474054,4961500,0.02666666666666667,15.29
2009-01-01,4,-0.6115861456292269,0.05238325671425126,9.972222222222223,-0.22531310969853358,0.003838765234383063,1570540,0.12,52.96333333333334
2009-01-01,3,-0.2684024358255006,0.007291666666666696,76.99999999999999,-0.039596806243000104,0.02813329972613078,720000,0.01,92.26333333333334
2011-04-01,7,-0.15454691439923085,0.03182054509587462,1.8455964325529544,-0.22658710425990392,0.02896575690890337,764058.25,11.959999999999999,80.44
2017-04-01,2,-0.034355057548674406,0.0028925359994969035,-0.06468043538933865,0.06713966627250034,0.029542161470278164,795150,47.77333333333333,50.74
2018-10-01,1,-0.022537128121522976,0.011281492907479596,0.06983707004595452,-0.07447774750227065,0.030691743417029644,826575,47.873333333333335,51.38
2009-01-01,3,-0.34019172834613687,0.02490436861551837,12,0.27951070336391437,0.16557191315765002,230050000,0.006666666666666667,5.45
2015-01-01,3,-0.05300999208020141,0.006064992432508465,-0.010805402701350664,0.03109679226782447,0.1935389950872639,227288000,66.63333333333334,23.796666666666667
2009-01-01,3,-0.35019143475027104,0.06720779220779227,9.210526315789474,0.036641221374045685,0.012310928948055279,7700000,0.12666666666666668,19.650000000000002
2012-04-01,3,-0.0731708107858795,-0.1618944225810829,-0.022366815778771643,-0.17941283073577396,0.013551227253964895,8842800,32.78666666666666,36.78666666666667
2009-01-01,4,-0.16591817977618106,0.07057897498688126,3.1416122004357296,-0.09568277803847958,0.012470928511088872,11434000,1.53,71.03333333333333
2012-07-01,6,-0.024001672700507903,-0.035547282204020814,0.12914884645503277,-0.0908516210602367,0.01352256910058554,13430000,55.336666666666666,36.910000000000004
2014-07-01,1,-0.0028995092481567397,0.009801992188682718,0.0012408132098886693,-0.0042219541616407286,0.013482046697859002,13211600,69.84666666666665,27.633333333333336
2009-01-01,3,-0.11375840588614117,0.45302181180524226,1.2222222222222223,-0.3331976803337062,1.6605886796967142,1950320,0.12,32.76333333333333
2009-01-01,4,-0.18036086725634348,0.006595145800320168,146.92857142857142,-0.23278073810933486,0.00817713791248282,51052700,0.04666666666666667,67.56
2011-04-01,9,-0.1569668003649305,-0.031216206750637854,1.366617328930889,-0.4785288270377732,0.008520809318032218,52109150,29.276666666666667,50.29999999999999
2009-01-01,3,-0.13416606397556485,0.02587105715370641,9.117647058823529,-0.07005006459948304,0.027860102346881133,9322580,0.17,82.55999999999999
2009-01-01,2,-0.008449111852679714,0.006756756756756799,0.8666666666666665,-0.37155573336000414,0.023955414714373215,22200000,0.15,66.65666666666668
2009-01-01,3,-0.19137735803939088,0.045092222365535894,53,0.7359450521495801,1.40117133294478,116295000,0.02666666666666667,39.31
2009-01-01,3,-0.3008733987762482,0.07383290301177015,10,-0.10761693157864749,0.047757480635961073,83193600,0.02,58.51
2013-07-01,1,-0.00704817547106229,-0.004249037530409283,0.017380245866892796,0.0019953441968736385,0.05223366643640895,105847500,55.04333333333333,20.046666666666667
2019-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-01,2,-0.03776828405246846,0.0010638297872340718,23,-0.06577332242225864,0.016577695172481255,4700000,0.016666666666666666,65.17333333333333
2010-10-01,2,-0.022689788839416636,0.011058946270213976,0.7055873925501432,-0.015252287843176227,0.017531468023507194,4792500,9.306666666666667,66.65666666666665
2009-01-01,3,-0.11870795736291306,-0.033849977281379284,6.333333333333335,-0.37554744525547445,0.002195928255348062,3257240,0.01,9.133333333333333
2009-01-01,4,-0.19846631654501934,0.003251783774030459,0.732692307692308,0.08397444256095965,0.009613937614558607,76481100,1.7333333333333334,51.126666666666665
2009-01-01,2,-0.13898873896948505,0.01975149754086103,0.24287856071964042,-0.09354357553803527,0.01802460193075238,274283000,4.446666666666666,62.57333333333333
